,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit,tenencia_ahorros,tenencia_corriente,tenencia_cdt,tenencia_tdc,tenencia_lb,tenencia_vehiculo,ingresos,egresos,saldo_captacion,saldo_tdc,monto_trx_tdc,cantidad_trx_tdc,saldo_lb,saldo_veh,monto_trx_debito,cantidad_trx_debito
1174,56,unemployed,single,primary,0,,0,0,cellular,968.1759501,2,-1,0,unknown,1,1,0,0,1,0,,,407.3572018,,8612.374486,475.535196,9.435876876,,75929.31453,,20.96496817
2187,38,unemployed,single,secondary,0,836.3320647,0,0,cellular,1131.656796,1,-1,0,unknown,1,1,,0,1,0,1,2113.808175,2118.55162,9768.628823,4812.321258,1242.33644,4.515820139,,102126.6123,,21.79535133
2199,40,unemployed,single,unknown,0,8043.553689,0,0,cellular,623.9534576,1,-1,0,unknown,1,1,0,1,1,0,1,3543.074895,3981.150993,,12402.02922,-35.7369115,-8.191484646,,43804.04477,4703.579275,-13.24359416
2244,39,unemployed,unknown,unknown,0,,0,0,cellular,721.1580273,1,119,1,failure,1,0,1,0,1,0,1,1163.57159,708.2414623,11097.5972,13629.24559,1747.172509,43.63057119,,50242.80808,,13.22431309
2585,59,unemployed,married,secondary,0,1101.884248,0,0,cellular,475.1065352,1,184,3,success,1,1,0,0,1,,1,1818.857219,1674.669808,,8341.119105,1223.34072,-1.915057789,,7379.964239,3325.616501,13.52604019
2669,51,unemployed,unknown,secondary,0,1474.269922,0,0,cellular,353.4873229,1,-1,0,unknown,1,1,0,0,1,0,1,1404.586751,1030.345978,11495.91082,7962.822483,-490.0879495,34.58108688,,59151.69018,3551.32815,29.55792286
2743,56,unemployed,married,secondary,0,67.91947975,0,0,cellular,563.503094,3,187,1,failure,1,1,,0,1,0,1,3544.30314,4093.849213,,10866.18802,,32.00427503,,68804.09415,3394.631983,9.836977943
3467,41,unemployed,married,tertiary,0,117.0416521,0,0,cellular,897.1874871,1,181,3,success,1,1,0,0,1,0,1,2069.856701,,,,-686.146067,,,50851.15256,7469.443475,30.57058807
3550,31,unemployed,unknown,secondary,0,2658.163942,0,0,cellular,402.0787226,1,185,2,other,1,1,0,0,1,0,1,694.1624597,280.2701524,11520.25757,6847.307523,585.2143047,17.68918791,,107274.7459,2477.596161,25.60548153
3917,41,unemployed,single,unknown,0,8043.740344,0,0,cellular,431.4318234,1,184,4,success,1,1,1,0,1,0,1,,3054.481797,24337.3774,-64.18042477,2162.869764,-3.146260695,,74203.04437,4716.022904,37.72663752
4096,41,unemployed,single,tertiary,0,,0,0,telephone,446.3858383,1,390,2,success,1,1,0,0,1,0,1,,,14541.03946,4997.126207,1177.426661,6.998845331,,71386.35818,5651.845367,
5377,40,unemployed,unknown,secondary,0,1356.197963,0,0,cellular,273.2090551,2,-1,0,unknown,0,,0,0,1,0,1,1677.025036,1452.378881,16270.28137,10534.25392,258.0918231,8.343153589,,74416.21546,4146.530897,
6009,29,unemployed,single,secondary,0,2530.169098,0,0,cellular,115.7897952,1,-1,0,unknown,0,1,0,0,1,0,1,1863.931576,1904.669656,7184.595685,9090.984963,1272.254647,-6.912401134,,117085.7599,6744.606525,23.78829608
6086,55,unemployed,unknown,tertiary,0,5373.175717,0,0,unknown,292.0851797,1,-1,0,unknown,0,1,0,0,1,0,,2983.109196,3332.869001,14413.68701,7302.907016,1574.477204,22.95308759,,74531.1424,,23.3328476
8557,37,unemployed,single,secondary,0,122.8337428,0,0,cellular,79.03853243,10,-1,0,unknown,0,1,0,0,1,0,1,1134.417375,655.0891686,6921.47672,14047.86525,1279.012952,42.39037948,,35746.32494,4655.582857,12.10922821
10750,44,unemployed,divorced,secondary,0,587.2175475,0,0,cellular,446.5516744,1,-1,0,unknown,0,1,0,1,1,0,1,2887.279688,3206.149282,,17752.46588,734.8706275,19.48693667,,80472.07035,4014.503169,42.36990757
10811,57,unemployed,married,tertiary,0,,0,0,unknown,500.4788453,1,-1,0,unknown,0,1,0,0,1,0,1,1150.242301,,15081.28403,-234.5112051,851.7324241,18.20035257,,30237.99465,2766.865152,20.50739145
11094,57,unemployed,unknown,primary,0,2786.055455,0,0,cellular,122.5345881,1,-1,0,unknown,0,1,0,0,1,0,1,1591.990242,1328.887196,7140.99816,,-72.17845602,48.48391027,,62270.32976,2537.030339,
7149,33,unemployed,married,secondary,0,498.250658,1,1,unknown,157.529874,1,-1,0,unknown,0,1,0,0,,0,1,3441.926016,3067.858997,9466.734495,,,,,49368.70925,3683.377198,11.19226727
7831,54,unemployed,unknown,tertiary,0,311.246124,1,0,cellular,127.8450579,1,-1,0,unknown,0,1,,0,0,0,1,6196.665979,,12385.06651,,,,,37980.72242,,7.806640356
9401,39,unemployed,unknown,secondary,0,310.6282365,1,0,unknown,154.1574625,1,-1,0,unknown,0,1,0,0,0,0,1,2694.126206,,14829.21756,,,,,52670.11251,,
6053,47,unemployed,divorced,secondary,0,1025.576435,0,0,cellular,169.5678569,2,-1,0,unknown,0,1,0,0,0,0,1,2534.575823,,8327.996229,,,,,27637.83377,4905.095637,47.36122268
7200,53,unemployed,unknown,secondary,0,,0,0,cellular,279.8626536,3,-1,0,unknown,0,1,0,1,0,0,1,2309.919621,,9956.139776,,,,,54912.25453,5629.881575,36.51536922
9466,43,unemployed,divorced,secondary,0,1847.016107,0,0,cellular,175.5958885,2,197,1,success,0,1,0,0,0,0,1,1885.637261,1821.804012,14949.47776,,,,,73381.04757,-798.9261992,19.56977283
9475,55,unemployed,single,primary,0,247.8013379,0,0,cellular,37.09366806,5,-1,0,unknown,0,0,1,0,0,0,1,590.7330591,-22.68603788,,,,,,57767.27318,-2079.910807,-5.092475494
5926,40,unemployed,married,secondary,0,1170.763196,1,1,cellular,155.9527162,2,-1,0,unknown,0,1,,1,1,1,0,6440.651489,4819.669675,18753.86533,,3281.69649,10.11535589,22433.01206,,5917.546422,47.07656992
7521,43,unemployed,married,primary,0,,1,1,cellular,501.2240281,1,-1,0,unknown,0,1,0,1,1,1,0,-296.3595853,743.3913507,6708.305452,12947.50775,1578.185101,28.37114249,15694.49097,,-2582.888076,12.56271505
1013,39,unemployed,unknown,unknown,0,40.44959269,1,0,cellular,952.0532933,4,-1,0,unknown,1,1,0,0,1,1,,,,,12066.84543,631.1829955,,42375.44737,,,16.39747257
1120,44,unemployed,married,secondary,0,36.5503068,1,0,cellular,750.9914767,1,272,1,failure,1,1,0,1,1,1,0,4352.059636,4163.712474,2532.746171,7073.052837,306.71308,,23352.42104,,2103.353787,9.635948061
1192,40,unemployed,married,primary,0,,1,0,cellular,1687.547168,2,-1,0,unknown,1,1,0,1,1,1,0,3371.868392,3116.093783,10901.42243,1592.740541,,8.570241757,60767.60164,,-296.3058372,8.813350511
1284,43,unemployed,single,unknown,0,1023.365561,1,0,cellular,103.4097129,1,-1,0,unknown,1,1,0,1,1,,0,,3507.944164,16937.28905,9113.213726,522.2186783,53.4114617,7114.795257,,,26.26570088
6932,36,unemployed,divorced,secondary,0,69.47793855,1,0,cellular,336.4083953,1,-1,0,unknown,0,1,0,0,1,1,0,6375.626594,6131.940518,7877.522602,2928.827426,1924.411121,8.908470162,27305.81558,,3965.195903,
6977,29,unemployed,single,unknown,0,693.4868604,1,0,unknown,34.99557341,1,-1,0,unknown,0,1,0,0,1,1,0,,468.8627339,,15248.59677,,-0.780177004,16263.12226,,1232.457363,40.04157607
7552,46,unemployed,unknown,unknown,0,2925.191918,1,0,unknown,209.6340586,2,-1,0,unknown,0,1,1,0,1,1,0,3361.310406,3202.057135,,7049.1655,2590.903763,39.27373558,16096.92091,,-1320.538826,-14.24548123
7624,54,unemployed,single,secondary,0,3686.585003,1,0,cellular,108.20499,1,-1,0,unknown,0,1,0,0,1,1,0,,5000.049331,,,2863.535839,34.54945658,23101.04843,,4705.66685,5.727993608
7669,43,unemployed,unknown,secondary,0,1969.351706,1,0,cellular,235.8423966,2,-1,0,unknown,0,1,0,0,1,1,0,3088.452984,2969.864101,6919.182816,9564.800394,,12.63081544,29109.48146,,1423.447078,
7716,48,unemployed,unknown,secondary,0,,1,0,unknown,255.9322578,2,-1,0,unknown,0,1,0,1,1,1,0,3893.303596,,8786.377774,17507.97224,,26.05008208,9769.553298,,-986.2730915,1.437906053
8622,32,unemployed,married,secondary,0,3022.601856,1,0,unknown,90.84662345,1,-1,0,unknown,0,1,0,0,1,1,0,4468.760056,4281.221618,8578.430117,773.1353806,1459.665862,21.14916,889.7855345,,,15.92035428
9304,58,unemployed,married,unknown,0,707.5398612,1,0,telephone,291.6671886,2,-1,0,unknown,0,1,0,0,1,1,0,3138.664788,,10402.73398,7315.057592,,,45555.58473,,6169.324079,8.114845832
9355,49,unemployed,unknown,secondary,0,864.1068367,1,0,unknown,293.4869385,1,-1,0,unknown,0,1,0,0,1,1,0,3168.80842,2964.892897,6125.240406,1782.868602,53.4254185,32.13244123,35303.50824,,6007.122448,25.50386565
9686,44,unemployed,married,secondary,1,-450.8421356,1,0,unknown,148.8760201,11,-1,0,unknown,0,1,1,0,1,1,0,,3511.020475,16428.06813,6706.092403,,39.62042361,33607.58328,,3277.190958,38.76075117
10760,27,unemployed,single,secondary,0,107.3548854,1,0,cellular,103.8738671,6,-1,0,unknown,0,1,0,0,1,1,0,1410.989514,1246.349299,15427.14873,2463.084877,906.9532264,18.31025881,29197.74461,,6823.659024,31.96475393
11009,34,unemployed,married,secondary,0,206.5374318,1,0,unknown,170.9889625,6,-1,0,unknown,0,1,0,0,1,1,0,4767.228094,,7396.717353,-4261.294755,,53.4630185,38424.57145,,102.4954527,
414,27,unemployed,single,primary,0,82.54367573,0,1,cellular,925.2362625,2,-1,0,unknown,1,1,1,0,1,,0,3012.536954,2591.005216,12061.24158,9340.678767,1965.349984,18.07078282,22123.44909,,4569.578382,-22.9695093
301,48,unemployed,single,tertiary,0,,0,0,unknown,1126.656446,1,-1,0,unknown,1,1,,1,1,1,0,,3880.683068,,210.9006451,100.6293714,,20748.80362,,7296.356487,13.96055241
1089,26,unemployed,single,tertiary,0,864.9157586,0,0,cellular,1413.769939,1,-1,0,unknown,1,1,,0,1,1,0,3318.116282,,,12830.86565,1398.284648,11.06984152,30350.35541,,3061.050576,35.9207869
1099,29,unemployed,single,primary,0,,0,0,cellular,825.2274462,1,-1,0,unknown,1,1,1,0,1,1,0,1648.558333,1486.102468,17608.69909,4832.228463,1823.224026,24.08623066,21540.20312,,1726.529952,9.672791477
1104,49,unemployed,unknown,primary,0,602.8776564,0,0,cellular,1902.245018,2,-1,0,unknown,1,1,0,,1,1,0,1940.396711,,7037.460431,11156.99161,534.8691391,35.8067928,37919.25831,,5325.177094,22.3590316
1115,45,unemployed,married,secondary,0,,0,0,telephone,850.6034448,1,-1,0,unknown,1,1,0,,1,1,0,,-672.7130296,11042.46082,7366.287703,1138.833929,45.15065911,33125.29382,,4813.532755,21.17511523
1476,29,unemployed,single,unknown,0,,0,0,cellular,262.1995459,2,-1,0,unknown,1,1,0,0,1,,0,1546.263414,1195.839371,11372.71254,18716.3773,2766.185523,17.09140771,37232.63623,,6195.273926,28.33906476
2166,25,unemployed,single,tertiary,0,,0,0,cellular,413.55929,1,-1,0,unknown,1,1,0,0,1,1,0,1670.241546,1516.976049,14274.34724,13204.69334,323.7027588,17.18302849,42874.29001,,893.546053,16.70653251
2507,45,unemployed,divorced,primary,1,48.61016986,0,0,cellular,533.3501133,5,-1,0,unknown,1,1,,1,1,1,0,1824.029966,1794.843903,11168.87842,11642.38857,1873.438734,33.57803521,34553.84639,,2174.011324,18.9736808
2526,46,unemployed,unknown,tertiary,0,146.2202519,0,0,cellular,244.9393831,1,-1,0,unknown,1,0,1,0,1,1,,4301.298984,,,13687.18793,768.0260274,34.32115565,36099.83474,,6481.350128,
2699,54,unemployed,unknown,secondary,0,,0,0,cellular,134.5938751,1,105,3,success,1,1,0,,1,1,0,1809.00705,1620.896924,11083.98557,9370.221574,1089.642636,26.04932206,33769.64448,,3554.253001,-4.138565069
3036,30,unemployed,unknown,secondary,0,7168.896517,0,0,cellular,383.1485947,2,-1,0,unknown,1,1,0,1,1,1,,2487.267408,2723.175586,11704.60766,5589.447149,1484.284794,,51681.67962,,,9.265322979
3041,52,unemployed,divorced,secondary,0,,0,0,cellular,467.5978884,2,-1,0,unknown,1,1,0,0,1,1,0,1855.589828,1720.729036,12778.26527,8483.158292,2349.415363,24.07385235,-9315.174537,,4131.946411,28.67691263
3307,40,unemployed,single,secondary,0,358.7064801,0,0,cellular,235.5685991,1,91,6,other,1,1,0,1,1,1,,,1166.997995,5575.531929,4294.296487,1251.533697,-4.572332467,32828.29973,,1313.76534,-16.93458959
3855,53,unemployed,married,secondary,0,213.0490351,0,0,cellular,525.6702879,1,181,14,success,1,1,0,0,1,1,0,509.4155813,-257.3940007,8075.514107,9935.672452,399.8043613,6.610137889,-6808.378955,,7603.269006,
3882,26,unemployed,single,secondary,0,,0,0,cellular,315.6095366,3,181,1,success,1,1,0,0,1,1,0,,2806.758748,17624.11191,,2394.141783,,32174.80991,,,23.67615561
3937,60,unemployed,unknown,secondary,0,979.8713408,0,0,cellular,305.229841,1,184,3,success,1,1,0,0,1,1,0,-147.8985651,-960.5805282,15234.33083,5579.687945,2790.23528,31.72484586,18552.86098,,1191.422723,21.70364189
4478,42,unemployed,married,tertiary,0,611.7304977,0,0,cellular,489.7823579,2,96,1,success,1,1,0,0,1,1,0,,3104.159598,16456.20302,8465.062148,316.8228523,,13451.75481,,,24.18283427
4638,37,unemployed,single,secondary,0,524.0925103,0,0,cellular,1633.583349,1,-1,0,unknown,1,1,0,0,1,1,0,2427.44298,2416.240219,13618.66155,6295.826388,-220.2350107,19.67983271,3834.414382,,5072.834021,
4797,50,unemployed,married,secondary,0,3404.932249,0,0,cellular,282.9023036,4,-1,0,unknown,1,1,,1,1,1,0,,1686.804273,9731.43593,,,16.15344651,30015.82155,,,12.14069367
4892,29,unemployed,single,primary,0,1409.252041,0,0,cellular,326.7354444,3,208,4,success,1,1,0,0,1,1,0,1424.88421,1087.921915,15738.6912,-481.7881527,2782.661019,25.00474386,34454.36052,,2016.802746,15.0895464
5146,57,unemployed,unknown,secondary,0,3818.854127,0,0,cellular,1099.700014,2,-1,0,unknown,1,1,0,0,,1,0,2461.446798,2526.561109,19320.19858,,1157.358496,-0.184736593,23623.93536,,,-20.56331639
5483,27,unemployed,unknown,primary,0,166.895924,0,0,unknown,30.13358733,1,-1,0,unknown,0,0,1,0,1,1,0,754.1847819,136.6540095,8729.479819,,320.0647843,22.87784753,46093.96647,,4593.061597,43.52910369
5595,29,unemployed,single,tertiary,0,59.83246222,0,0,cellular,46.14030683,1,179,1,failure,0,1,0,0,1,1,0,1536.760457,1238.364716,15629.98856,3663.978123,1531.085752,22.14249384,49602.45879,,3188.830814,5.459498559
6048,55,unemployed,married,secondary,0,550.9266425,0,0,cellular,110.1254995,1,-1,0,unknown,0,1,0,0,1,1,0,,2540.521787,,,925.636908,-6.412500276,39555.37978,,2261.776168,10.9175518
6215,37,unemployed,married,secondary,0,101.0873682,0,0,cellular,287.746483,2,-1,0,unknown,0,1,0,0,1,1,0,2480.120075,2536.681329,11181.13183,-544.3240294,4052.359624,43.79408078,59984.88021,,1072.491212,38.57629866
6487,45,unemployed,single,secondary,0,88.82939562,0,0,cellular,486.6345998,1,-1,0,unknown,0,1,0,0,1,1,0,,,10144.82547,13424.40259,90.70430482,26.33079725,17109.43025,,,36.97456924
6514,36,unemployed,unknown,unknown,0,-16.25258415,0,0,cellular,349.6877709,3,-1,0,unknown,0,0,1,0,1,1,,1263.319589,1030.501656,14292.03126,,2218.169826,-12.90663444,33772.10167,,916.4943902,27.65352016
6818,49,unemployed,married,tertiary,0,455.1113031,0,0,cellular,182.279795,1,59,2,failure,0,1,0,,,1,0,2167.711246,2241.093464,16849.98973,13375.73862,2585.033002,26.43668489,37700.47403,,4874.086874,-13.82048481
7158,36,unemployed,unknown,primary,0,10.96801764,0,0,telephone,322.635618,3,-1,0,unknown,0,0,1,0,1,1,0,2383.346977,2492.909123,,10715.96226,,,24875.35123,,397.8678425,7.198721272
7384,37,unemployed,married,secondary,0,499.9284379,0,0,cellular,138.6077051,4,-1,0,unknown,0,1,,0,1,1,0,1746.821475,1377.957046,,5234.580511,1625.399592,41.64149013,17648.34144,,2395.229195,21.89698787
8178,31,unemployed,single,secondary,0,,0,0,cellular,162.4713773,1,2,1,other,0,1,0,1,1,1,0,3116.182659,3514.267202,,9097.452993,798.269774,-8.997960961,41632.20261,,3377.558407,34.93106453
8252,50,unemployed,single,secondary,0,,0,0,cellular,683.1024414,3,-1,0,unknown,0,1,0,0,1,1,,,2481.654276,14864.41651,,1239.958537,2.882023281,39474.85651,,3234.486364,29.53621614
8707,42,unemployed,married,tertiary,0,,0,0,cellular,149.2237576,1,-1,0,unknown,0,1,0,0,1,,0,734.0337286,57.15284928,9190.018558,1591.192917,2167.263855,14.54018113,34350.62047,,3110.594707,31.73929234
8772,26,unemployed,unknown,unknown,0,2197.942486,0,0,cellular,329.6004514,1,-1,0,unknown,0,,0,1,1,1,0,1819.307125,1647.658752,7819.025545,8001.130493,1610.233603,13.08199002,61631.22645,,1529.49908,5.27589047
9956,29,unemployed,single,unknown,0,109.3914204,0,0,cellular,366.23811,2,-1,0,unknown,0,1,0,0,1,1,0,2078.83747,2218.812271,14134.1918,5857.393696,1082.289463,10.94908644,10471.57754,,2492.761358,45.23939391
10200,39,unemployed,married,secondary,0,1693.016302,0,0,unknown,302.0069304,6,-1,0,unknown,0,1,0,0,1,1,0,2368.413599,2423.523315,14164.82808,19357.81024,839.7712968,19.51738557,26470.31445,,2267.75348,25.96676684
10406,33,unemployed,unknown,unknown,0,,0,0,cellular,116.0667204,1,301,6,failure,0,1,0,0,1,1,0,510.6174379,-127.0095718,7087.324302,3153.089413,1140.591953,-0.976692668,29273.03496,,6639.546172,18.6406333
10815,38,unemployed,married,secondary,0,1086.232741,0,0,unknown,124.0669749,1,-1,0,unknown,0,1,,1,1,1,0,1269.703606,,15013.73714,11741.90737,2843.755669,48.77523262,21420.30033,,5748.849369,51.37044152
11147,44,unemployed,married,secondary,0,48.08806836,0,0,cellular,219.295116,4,-1,0,unknown,0,1,0,0,1,1,0,1345.316218,1013.574846,6651.310274,8427.500263,,36.21291987,42792.50137,,2872.537891,11.19366672
3998,43,unemployed,unknown,unknown,0,66.95524127,1,1,cellular,199.0068026,2,184,13,failure,1,1,1,0,0,1,0,5613.180422,4447.790861,768.4130136,,,,38104.58274,,4130.349418,18.80869426
985,46,unemployed,divorced,secondary,0,3342.693526,1,0,cellular,531.6695454,1,174,1,success,1,1,0,0,0,1,0,3100.901891,,,,,,48751.68339,,-1087.098252,41.30355717
8136,30,unemployed,single,secondary,0,68.44507317,1,0,cellular,150.7285218,1,-1,0,unknown,0,1,1,0,0,1,0,1021.259134,874.4332727,7901.369052,,,,30108.90726,,4229.671545,20.6034775
746,46,unemployed,married,unknown,0,2607.443459,0,0,cellular,680.3233653,2,-1,0,unknown,1,1,0,1,0,1,0,2483.615438,2669.728051,6115.469097,,,,25526.42026,,3429.563964,7.808149822
1294,42,unemployed,married,tertiary,0,612.4242557,0,0,cellular,204.8602125,1,-1,0,unknown,1,1,0,1,0,1,0,1544.445062,1399.466428,9167.36856,,,,37923.87749,,,17.54323784
3052,35,unemployed,unknown,secondary,0,997.6958406,0,0,cellular,1398.113188,3,209,3,success,1,1,0,,0,1,0,-102.2766822,-947.7834024,,,,,31758.64773,,979.7227096,-8.097570939
3079,48,unemployed,married,secondary,0,,0,0,cellular,564.0936879,1,282,4,success,1,1,0,0,0,1,0,2235.680133,2271.762463,14032.82659,,,,22945.90084,,2021.831248,-0.830987042
3455,37,unemployed,single,unknown,0,2766.496366,0,0,telephone,451.3952438,2,179,3,other,1,1,0,,0,1,0,1411.34926,1149.449241,11628.71179,,,,25463.52809,,2633.091048,41.75773391
3475,40,unemployed,single,tertiary,0,94.1708793,0,0,cellular,504.3592704,1,-1,0,unknown,1,1,0,0,0,1,0,655.0183718,-5.578521144,13739.88281,,,,50664.99924,,1144.725287,28.9774914
4569,41,unemployed,married,tertiary,0,75.74822528,0,0,cellular,397.0902796,3,-1,0,unknown,1,0,1,0,0,1,0,2129.678026,,6925.056119,,,,32141.6651,,4716.548352,5.187821645
6170,37,unemployed,unknown,tertiary,0,1278.078105,0,0,cellular,348.9488448,2,-1,0,unknown,0,1,0,0,0,1,0,2905.387437,3230.025532,11136.10926,,,,65673.59431,,2471.873679,29.76867137
7147,56,unemployed,divorced,primary,0,1774.482748,0,0,cellular,943.1287305,3,-1,0,unknown,0,1,0,0,0,1,0,2804.153051,,10087.36181,,,,26992.37751,,-34.48346847,59.45285744
7765,26,unemployed,unknown,secondary,0,532.276156,0,0,cellular,244.46327,1,-1,0,unknown,0,,0,0,,1,0,2922.207387,3217.214097,10458.48616,,,,35070.25368,,4418.410401,5.434705048
215,31,unemployed,married,secondary,0,130.5832607,1,1,unknown,1002.018908,2,-1,0,unknown,1,1,0,0,1,0,0,,3845.139574,9861.587625,14802.61665,118.8713995,,,,2638.884045,
6411,34,unemployed,married,secondary,0,475.3486297,1,1,cellular,311.7405404,1,323,1,failure,0,1,0,0,1,0,,,269.4773027,16040.98029,20307.04066,979.4048695,34.25715131,,,,8.091033289
10862,42,unemployed,married,secondary,0,-131.7631821,1,1,unknown,208.5937493,3,-1,0,unknown,0,1,0,0,1,0,,3052.953757,,13462.52061,4393.059196,2629.664175,0.939668785,,,1882.454524,1.019040067
11143,38,unemployed,divorced,secondary,0,,1,1,cellular,136.4239771,2,-1,0,unknown,0,1,0,1,1,0,0,3463.122144,,6489.890562,16657.26157,,29.40651285,,,5784.733039,
189,50,unemployed,married,secondary,0,,1,0,unknown,897.9368095,3,-1,0,unknown,1,1,0,1,1,0,0,4270.044928,4134.461862,12500.69803,1678.723558,2485.304716,27.02022403,,,1979.564075,37.5088874
574,28,unemployed,single,tertiary,0,573.2498817,1,0,cellular,1631.524455,6,-1,0,unknown,1,1,0,0,1,0,0,,5074.589094,13119.31329,9697.973203,668.6298159,6.719294739,,,,9.695636784
939,35,unemployed,single,unknown,0,158.7685469,1,0,telephone,178.3292705,1,-1,0,unknown,1,1,0,0,1,0,0,3582.014313,3312.706062,9085.304566,18201.12888,-512.1604634,33.01324407,,,1784.569793,
1150,39,unemployed,unknown,secondary,0,-73.63231444,1,0,cellular,410.5151449,1,-1,0,unknown,1,1,0,1,1,0,0,1022.059939,851.2971257,12111.76966,4620.580375,2425.525518,16.85136647,,,2357.845704,-1.798134939
2088,29,unemployed,single,tertiary,0,551.831156,1,0,cellular,649.1155483,3,298,6,success,1,1,0,0,1,0,0,1397.910087,1280.519434,12427.2793,15051.46996,2374.636709,8.908262488,,,3322.077066,44.96654813
2390,38,unemployed,married,unknown,0,7076.136549,1,0,cellular,418.8260213,1,412,1,failure,1,1,0,0,,0,0,1155.349537,856.1175579,11671.06587,10571.95244,938.9101842,43.21747402,,,,40.95367225
2458,58,unemployed,married,secondary,0,768.9102142,1,0,cellular,268.9151629,1,99,2,success,1,1,1,1,1,0,0,,5287.32821,7213.379577,5725.282335,872.7983947,-0.948850813,,,5127.347613,35.01479191
4705,38,unemployed,married,tertiary,0,2777.953134,1,0,cellular,842.3171245,1,-1,0,unknown,1,1,0,0,1,0,0,-579.774433,-774.7280087,,,1420.698078,24.42773474,,,-2603.124433,16.52400637
4762,58,unemployed,married,secondary,0,715.6483893,1,0,cellular,387.3144933,2,-1,0,unknown,1,1,0,0,1,0,0,,,12894.43262,13483.70489,2684.488202,,,,1576.559285,
5165,55,unemployed,divorced,secondary,0,422.8341341,1,0,unknown,941.3437261,1,-1,0,unknown,1,1,0,0,1,0,0,2387.704229,2059.057928,8125.16704,9761.432523,-527.2592948,18.25423224,,,2055.608939,22.06969089
5459,46,unemployed,married,secondary,0,-17.46043236,1,0,unknown,60.47036018,1,-1,0,unknown,0,1,1,0,1,0,0,4057.375989,3883.064045,4825.302168,1176.173532,65.99939101,21.12889117,,,6835.971176,16.4329886
5556,33,unemployed,single,secondary,0,297.933334,1,0,unknown,242.6515327,4,-1,0,unknown,0,1,0,0,1,0,0,3760.146713,3570.48866,14435.73715,20285.92902,-188.0090862,26.00381117,,,3995.555603,6.805612292
5586,40,unemployed,unknown,unknown,0,3490.522701,1,0,cellular,1908.101846,3,-1,0,unknown,0,1,1,0,,0,0,,,11688.88285,4479.917362,2398.588352,15.382361,,,3701.513403,25.55167445
